clusterID,DV,AP_dist,power,effects,area
68,-1297.24566299495,3,2,0.755718147108117,m2_1
68,-1297.24566299495,0,4,0.20078684094484,m2_1
68,-1297.24566299495,1,4,0.547642618409015,m2_1
68,-1297.24566299495,2,4,0.555047936293181,m2_1
68,-1297.24566299495,3,4,0.754540330637425,m2_1
70,-1360.674914898,0,2,0.0980304459401943,m2_1
70,-1360.674914898,1,2,1.58661834276987,m2_1
70,-1360.674914898,2,2,1.16441895123965,m2_1
70,-1360.674914898,3,2,1.30286534483206,m2_1
70,-1360.674914898,0,4,0.0736955818409573,m2_1
70,-1360.674914898,1,4,1.42881625012585,m2_1
70,-1360.674914898,2,4,1.18399377925974,m2_1
70,-1360.674914898,3,4,0.925378464094028,m2_1
75,-1297.24566299495,0,2,0.285974155774119,m2_1
75,-1297.24566299495,1,2,0.737364340595154,m2_1
75,-1297.24566299495,2,2,1.50166628162303,m2_1
75,-1297.24566299495,3,2,0.632773490742777,m2_1
75,-1297.24566299495,0,4,0.479939822119246,m2_1
75,-1297.24566299495,1,4,0.355396214559398,m2_1
75,-1297.24566299495,2,4,0.713601627932573,m2_1
75,-1297.24566299495,3,4,0.386874348464929,m2_1
78,-1339.53183093031,0,2,0.625582514599734,m2_1
78,-1339.53183093031,1,2,1.35558953765054,m2_1
78,-1339.53183093031,2,2,1.52122398916064,m2_1
78,-1339.53183093031,3,2,1.3971962236852,m2_1
78,-1339.53183093031,0,4,0.245546198227065,m2_1
78,-1339.53183093031,1,4,0.558300517446338,m2_1
78,-1339.53183093031,2,4,1.03852717243565,m2_1
78,-1339.53183093031,3,4,1.04094869494449,m2_1
79,-1297.24566299495,0,2,0.376827527121875,m2_1
79,-1297.24566299495,1,2,0.949212121644212,m2_1
79,-1297.24566299495,2,2,1.0207123617552,m2_1
79,-1297.24566299495,3,2,0.907134681640199,m2_1
79,-1297.24566299495,0,4,0.910771737501076,m2_1
79,-1297.24566299495,1,4,1.03070664827952,m2_1
79,-1297.24566299495,2,4,0.75561097175058,m2_1
79,-1297.24566299495,3,4,1.1259276389221,m2_1
80,-1318.38874696263,0,2,0.175906388394863,m2_1
80,-1318.38874696263,1,2,1.49865372186513,m2_1
80,-1318.38874696263,2,2,1.80071158271666,m2_1
80,-1318.38874696263,3,2,1.44187155702029,m2_1
80,-1318.38874696263,0,4,0.163229566888015,m2_1
80,-1318.38874696263,1,4,1.25315814447902,m2_1
80,-1318.38874696263,2,4,1.50910427845376,m2_1
80,-1318.38874696263,3,4,1.53494301261065,m2_1
82,-1297.24566299495,0,2,0.0366133743249069,m2_1
82,-1297.24566299495,1,2,0.74807778615898,m2_1
82,-1297.24566299495,2,2,0.968286216118654,m2_1
82,-1297.24566299495,3,2,0.993267756929876,m2_1
82,-1297.24566299495,0,4,0.0816780813944584,m2_1
82,-1297.24566299495,1,4,0.532395705731043,m2_1
82,-1297.24566299495,2,4,0.764904015192655,m2_1
82,-1297.24566299495,3,4,0.47009198379432,m2_1
84,-1254.95949505958,0,2,0.30211522130489,m2_1
84,-1254.95949505958,1,2,1.44117157586671,m2_1
84,-1254.95949505958,2,2,1.05917822446087,m2_1
84,-1254.95949505958,3,2,1.13004567341581,m2_1
84,-1254.95949505958,0,4,0.562298486262656,m2_1
84,-1254.95949505958,1,4,1.21927888068477,m2_1
84,-1254.95949505958,2,4,1.57215464418166,m2_1
84,-1254.95949505958,3,4,1.80256803938917,m2_1
87,-1276.10257902726,0,2,0.0429548987228593,m2_1
87,-1276.10257902726,1,2,0.762002971473527,m2_1
87,-1276.10257902726,2,2,0.863915040956421,m2_1
87,-1276.10257902726,3,2,0.651800167240992,m2_1
87,-1276.10257902726,0,4,0.193901012903236,m2_1
87,-1276.10257902726,1,4,0.621100809092139,m2_1
87,-1276.10257902726,2,4,1.78761699463001,m2_1
87,-1276.10257902726,3,4,1.07478327022342,m2_1
88,-1276.10257902726,0,2,0.368804408236642,m2_1
88,-1276.10257902726,1,2,1.1786764551707,m2_1
88,-1276.10257902726,2,2,1.27956878940281,m2_1
88,-1276.10257902726,3,2,1.40464451620223,m2_1
88,-1276.10257902726,0,4,0.165715042573588,m2_1
88,-1276.10257902726,1,4,0.80406684919746,m2_1
88,-1276.10257902726,2,4,0.816650714619398,m2_1
88,-1276.10257902726,3,4,1.04768308240611,m2_1
90,-1276.10257902726,0,2,0.876800828331529,m2_1
90,-1276.10257902726,1,2,1.10490295960527,m2_1
90,-1276.10257902726,2,2,1.16553776777416,m2_1
90,-1276.10257902726,3,2,0.980752179225753,m2_1
90,-1276.10257902726,0,4,0.871687921255131,m2_1
90,-1276.10257902726,1,4,0.910772065387048,m2_1
90,-1276.10257902726,2,4,0.957050256734231,m2_1
90,-1276.10257902726,3,4,0.889639172871694,m2_1
91,-1276.10257902726,0,2,0.350006935035822,m2_1
91,-1276.10257902726,1,2,1.14080451363165,m2_1
91,-1276.10257902726,2,2,0.78873721869754,m2_1
91,-1276.10257902726,3,2,0.833079888142087,m2_1
91,-1276.10257902726,0,4,0.222325043584015,m2_1
91,-1276.10257902726,1,4,1.41857811992236,m2_1
91,-1276.10257902726,2,4,1.41412707950335,m2_1
91,-1276.10257902726,3,4,1.44597216215495,m2_1
92,-1276.10257902726,0,2,0.371950737127186,m2_1
92,-1276.10257902726,1,2,1.20650161646621,m2_1
92,-1276.10257902726,2,2,0.975487299531748,m2_1
92,-1276.10257902726,3,2,1.35119458112206,m2_1
92,-1276.10257902726,0,4,0.158562690332586,m2_1
92,-1276.10257902726,1,4,0.566741687757843,m2_1
92,-1276.10257902726,2,4,0.81707933095305,m2_1
92,-1276.10257902726,3,4,0.857741083715415,m2_1
94,-1254.95949505958,0,2,0.663649368975237,m2_1
94,-1254.95949505958,1,2,1.04509206888338,m2_1
94,-1254.95949505958,2,2,1.09069782369962,m2_1
94,-1254.95949505958,3,2,1.07290766969325,m2_1
94,-1254.95949505958,0,4,0.82998460143323,m2_1
94,-1254.95949505958,1,4,0.962176648632292,m2_1
94,-1254.95949505958,2,4,1.03835166853213,m2_1
94,-1254.95949505958,3,4,1.23396668257054,m2_1
100,-1233.8164110919,0,2,0.371365693441759,m2_1
100,-1233.8164110919,1,2,0.656644998734602,m2_1
100,-1233.8164110919,2,2,0.94599466887334,m2_1
100,-1233.8164110919,3,2,1.20290196954708,m2_1
100,-1233.8164110919,0,4,0.454145127861028,m2_1
100,-1233.8164110919,1,4,0.538754320781836,m2_1
100,-1233.8164110919,2,4,0.936544886861886,m2_1
100,-1233.8164110919,3,4,1.22786506801786,m2_1
102,-1212.67332712421,0,2,0.645990735163344,m2_1
102,-1212.67332712421,1,2,1.19613185845375,m2_1
102,-1212.67332712421,2,2,1.21865849145129,m2_1
102,-1212.67332712421,3,2,1.2643881272822,m2_1
102,-1212.67332712421,0,4,0.659250171674007,m2_1
102,-1212.67332712421,1,4,1.15394847021358,m2_1
102,-1212.67332712421,2,4,1.13402240791035,m2_1
102,-1212.67332712421,3,4,1.06068732496898,m2_1
107,-1191.53024315653,0,2,0.49321317307547,m2_1
107,-1191.53024315653,1,2,0.548219258566906,m2_1
107,-1191.53024315653,2,2,0.657419371481711,m2_1
107,-1191.53024315653,3,2,0.639021224930977,m2_1
107,-1191.53024315653,0,4,0.422776143539551,m2_1
107,-1191.53024315653,1,4,0.510048010981446,m2_1
107,-1191.53024315653,2,4,0.463493630226196,m2_1
107,-1191.53024315653,3,4,0.474698915112055,m2_1
111,-1170.38715918885,0,2,0.293358292834633,m2_1
111,-1170.38715918885,1,2,0.903690435196445,m2_1
111,-1170.38715918885,2,2,1.63961608870111,m2_1
111,-1170.38715918885,3,2,1.18021857942186,m2_1
111,-1170.38715918885,0,4,0.103032779619736,m2_1
111,-1170.38715918885,1,4,0.47266510279051,m2_1
111,-1170.38715918885,2,4,1.10711028777086,m2_1
111,-1170.38715918885,3,4,0.97285969476877,m2_1
116,-1170.38715918885,0,2,0.186971627181642,m2_1
116,-1170.38715918885,1,2,0.853207030022884,m2_1
116,-1170.38715918885,2,2,1.15872254728671,m2_1
116,-1170.38715918885,3,2,1.23659026615478,m2_1
116,-1170.38715918885,0,4,0.0913183488208953,m2_1
116,-1170.38715918885,1,4,0.675263243147846,m2_1
116,-1170.38715918885,2,4,0.965514926887474,m2_1
116,-1170.38715918885,3,4,1.30711390883587,m2_1
118,-1191.53024315653,0,2,0.377142384713457,m2_1
118,-1191.53024315653,1,2,0.995092228509661,m2_1
118,-1191.53024315653,2,2,1.42909940835364,m2_1
118,-1191.53024315653,3,2,0.700207544514713,m2_1
118,-1191.53024315653,0,4,0.249412578967605,m2_1
118,-1191.53024315653,1,4,0.893299647791336,m2_1
118,-1191.53024315653,2,4,1.37735531580579,m2_1
118,-1191.53024315653,3,4,0.842187260385088,m2_1
119,-1191.53024315653,0,2,0.424685889221621,m2_1
119,-1191.53024315653,1,2,1.05311028446565,m2_1
119,-1191.53024315653,2,2,1.0962757020938,m2_1
119,-1191.53024315653,3,2,0.873591709799879,m2_1
119,-1191.53024315653,0,4,0.300281042016837,m2_1
119,-1191.53024315653,1,4,0.921064084095261,m2_1
119,-1191.53024315653,2,4,1.18326701196811,m2_1
119,-1191.53024315653,3,4,0.885843454270451,m2_1
121,-1170.38715918885,0,2,0.601352684463981,m2_1
121,-1170.38715918885,1,2,0.76218597371543,m2_1
121,-1170.38715918885,2,2,0.809492600129798,m2_1
121,-1170.38715918885,3,2,0.874993227682589,m2_1
121,-1170.38715918885,0,4,0.817926528732371,m2_1
121,-1170.38715918885,1,4,0.918740092819333,m2_1
121,-1170.38715918885,2,4,0.764890135726964,m2_1
121,-1170.38715918885,3,4,0.797083179144492,m2_1
125,-1128.10099125348,0,2,0.199448305759264,m2_1
125,-1128.10099125348,1,2,1.05408515282556,m2_1
125,-1128.10099125348,2,2,2.0611717826105,m2_1
125,-1128.10099125348,3,2,0.985053849086571,m2_1
125,-1128.10099125348,0,4,0.102975880672593,m2_1
125,-1128.10099125348,1,4,1.39055754659058,m2_1
125,-1128.10099125348,2,4,1.33070428897759,m2_1
125,-1128.10099125348,3,4,0.607359005804555,m2_1
129,-1149.24407522117,0,2,0.308208855704824,m2_1
129,-1149.24407522117,1,2,4.51405106384872,m2_1
129,-1149.24407522117,2,2,1.47176690273071,m2_1
129,-1149.24407522117,3,2,2.70777229256373,m2_1
129,-1149.24407522117,0,4,0.227277997519453,m2_1
129,-1149.24407522117,1,4,3.09810055494402,m2_1
129,-1149.24407522117,2,4,3.25439454177527,m2_1
129,-1149.24407522117,3,4,2.03532147704561,m2_1
131,-1128.10099125348,0,2,0.137817854303906,m2_1
131,-1128.10099125348,1,2,0.630903963017456,m2_1
131,-1128.10099125348,2,2,0.640509012778588,m2_1
131,-1128.10099125348,3,2,1.49444833628509,m2_1
131,-1128.10099125348,0,4,0.121786631184572,m2_1
131,-1128.10099125348,1,4,0.441106066969575,m2_1
131,-1128.10099125348,2,4,1.07247278161176,m2_1
131,-1128.10099125348,3,4,0.795225536682191,m2_1
132,-1149.24407522117,0,2,0.342303846434838,m2_1
132,-1149.24407522117,1,2,1.41850592774555,m2_1
132,-1149.24407522117,2,2,0.344060940936407,m2_1
132,-1149.24407522117,3,2,1.20148795943249,m2_1
132,-1149.24407522117,0,4,0.10421045070451,m2_1
132,-1149.24407522117,1,4,0.693477342123501,m2_1
132,-1149.24407522117,2,4,0.255759899624005,m2_1
132,-1149.24407522117,3,4,0.824733587377777,m2_1
133,-1128.10099125348,0,2,0.467120610087662,m2_1
133,-1128.10099125348,1,2,1.22705061369721,m2_1
133,-1128.10099125348,2,2,1.63631324371525,m2_1
133,-1128.10099125348,3,2,1.37224199361778,m2_1
133,-1128.10099125348,0,4,0.444721479500296,m2_1
133,-1128.10099125348,1,4,0.840659747022318,m2_1
133,-1128.10099125348,2,4,1.24895236452625,m2_1
133,-1128.10099125348,3,4,1.40641931062916,m2_1
134,-1128.10099125348,0,2,0.633869599998101,m2_1
134,-1128.10099125348,1,2,2.28385520251605,m2_1
134,-1128.10099125348,2,2,1.20503237441949,m2_1
134,-1128.10099125348,3,2,1.3483980686262,m2_1
134,-1128.10099125348,0,4,0.708070949741352,m2_1
134,-1128.10099125348,1,4,1.65322012258831,m2_1
134,-1128.10099125348,2,4,1.70286353022687,m2_1
134,-1128.10099125348,3,4,1.43199621905327,m2_1
136,-1128.10099125348,0,2,0.453783259955227,m2_1
136,-1128.10099125348,1,2,1.23144147694209,m2_1
136,-1128.10099125348,2,2,1.21663108141505,m2_1
136,-1128.10099125348,3,2,1.33143113632282,m2_1
136,-1128.10099125348,0,4,0.337419046141911,m2_1
136,-1128.10099125348,1,4,1.19048275181887,m2_1
136,-1128.10099125348,2,4,1.36492381508882,m2_1
136,-1128.10099125348,3,4,1.12947288739129,m2_1
137,-1149.24407522117,0,2,0.368976672221183,m2_1
137,-1149.24407522117,1,2,0.986018232241144,m2_1
137,-1149.24407522117,2,2,0.884255296111929,m2_1
137,-1149.24407522117,3,2,0.919399684012619,m2_1
137,-1149.24407522117,0,4,0.469641611927004,m2_1
137,-1149.24407522117,1,4,0.701375090174319,m2_1
137,-1149.24407522117,2,4,0.807243972660154,m2_1
137,-1149.24407522117,3,4,0.871038185762346,m2_1
139,-1106.9579072858,0,2,0.148408111699996,m2_1
139,-1106.9579072858,1,2,0.620332789723858,m2_1
139,-1106.9579072858,2,2,0.884480164964324,m2_1
139,-1106.9579072858,3,2,1.03642970263701,m2_1
139,-1106.9579072858,0,4,0.118004079337782,m2_1
139,-1106.9579072858,1,4,0.55077924651713,m2_1
139,-1106.9579072858,2,4,1.10974697023377,m2_1
139,-1106.9579072858,3,4,0.957873989485771,m2_1
142,-1085.81482331812,0,2,0.183553596114686,m2_1
142,-1085.81482331812,1,2,0.93886117793782,m2_1
142,-1085.81482331812,2,2,1.14565132070823,m2_1
142,-1085.81482331812,3,2,1.14667058133563,m2_1
142,-1085.81482331812,0,4,0.17554883770867,m2_1
142,-1085.81482331812,1,4,0.633517480884827,m2_1
142,-1085.81482331812,2,4,0.93855559067723,m2_1
142,-1085.81482331812,3,4,0.836742657105197,m2_1
146,-1085.81482331812,0,2,0.166494381012547,m2_1
146,-1085.81482331812,1,2,0.756439946188808,m2_1
146,-1085.81482331812,2,2,0.923802861169959,m2_1
146,-1085.81482331812,3,2,1.16000203729174,m2_1
146,-1085.81482331812,0,4,0.120878442895527,m2_1
146,-1085.81482331812,1,4,0.659483863876994,m2_1
146,-1085.81482331812,2,4,0.719275745307428,m2_1
146,-1085.81482331812,3,4,1.12792135199143,m2_1
147,-1085.81482331812,0,2,0.205280395534748,m2_1
147,-1085.81482331812,1,2,0.584478138512104,m2_1
147,-1085.81482331812,2,2,0.768768662138455,m2_1
147,-1085.81482331812,3,2,0.884021840581691,m2_1
147,-1085.81482331812,0,4,0.194249250029831,m2_1
147,-1085.81482331812,1,4,0.644772752444487,m2_1
147,-1085.81482331812,2,4,0.716071259762307,m2_1
147,-1085.81482331812,3,4,0.906667935938132,m2_1
149,-1085.81482331812,0,2,0.243158670846371,m2_1
149,-1085.81482331812,1,2,0.68015639206076,m2_1
149,-1085.81482331812,2,2,0.811611505720666,m2_1
149,-1085.81482331812,3,2,1.06071375637359,m2_1
149,-1085.81482331812,0,4,0.349381285735548,m2_1
149,-1085.81482331812,1,4,0.550125889810244,m2_1
149,-1085.81482331812,2,4,0.892959521513599,m2_1
149,-1085.81482331812,3,4,1.0721004403292,m2_1
161,-1043.52865538275,0,2,0.115867082319683,m2_1
161,-1043.52865538275,1,2,0.59545714122886,m2_1
161,-1043.52865538275,2,2,0.85007097758537,m2_1
161,-1043.52865538275,3,2,1.00230807715934,m2_1
161,-1043.52865538275,0,4,0.113363995827041,m2_1
161,-1043.52865538275,1,4,0.378557424970278,m2_1
161,-1043.52865538275,2,4,0.846001391628078,m2_1
161,-1043.52865538275,3,4,1.11638663499737,m2_1
162,-1043.52865538275,0,2,0.142900494803725,m2_1
162,-1043.52865538275,1,2,0.769461951999345,m2_1
162,-1043.52865538275,2,2,0.781211925767961,m2_1
162,-1043.52865538275,3,2,1.00024613648896,m2_1
162,-1043.52865538275,0,4,0.156406031109698,m2_1
162,-1043.52865538275,1,4,0.631490577148922,m2_1
162,-1043.52865538275,2,4,0.875388257770937,m2_1
162,-1043.52865538275,3,4,0.951641533691784,m2_1
164,-1022.38557141507,0,2,0.217475324679601,m2_1
164,-1022.38557141507,1,2,1.65087595437084,m2_1
164,-1022.38557141507,2,2,3.07446333660292,m2_1
164,-1022.38557141507,3,2,1.10945208288249,m2_1
164,-1022.38557141507,0,4,0.238136700342022,m2_1
164,-1022.38557141507,1,4,2.35782436949705,m2_1
164,-1022.38557141507,2,4,2.87901635484868,m2_1
164,-1022.38557141507,3,4,1.63726712909219,m2_1
166,-1001.24248744739,0,2,0.0890405329184635,m2_1
166,-1001.24248744739,1,2,0.533903983477692,m2_1
166,-1001.24248744739,2,2,1.22072559740163,m2_1
166,-1001.24248744739,3,2,1.11509031172829,m2_1
166,-1001.24248744739,0,4,0.0789233811274638,m2_1
166,-1001.24248744739,1,4,0.43867713374735,m2_1
166,-1001.24248744739,2,4,0.925825597524206,m2_1
166,-1001.24248744739,3,4,1.27555254822998,m2_1
171,-1001.24248744739,0,2,0.0481005549564255,m2_1
171,-1001.24248744739,1,2,0.382681270644523,m2_1
171,-1001.24248744739,2,2,0.929869624237469,m2_1
171,-1001.24248744739,3,2,0.89475530349919,m2_1
171,-1001.24248744739,0,4,0.0886803293728196,m2_1
171,-1001.24248744739,1,4,0.20638962530244,m2_1
171,-1001.24248744739,2,4,0.585230682755944,m2_1
171,-1001.24248744739,3,4,0.721481339979025,m2_1
172,-1022.38557141507,0,2,0.120357886677973,m2_1
172,-1022.38557141507,1,2,0.678422464622227,m2_1
172,-1022.38557141507,2,2,1.04885031560106,m2_1
172,-1022.38557141507,3,2,1.15982418265242,m2_1
172,-1022.38557141507,0,4,0.152263662851914,m2_1
172,-1022.38557141507,1,4,0.562427207522858,m2_1
172,-1022.38557141507,2,4,1.01111793565184,m2_1
172,-1022.38557141507,3,4,0.728239441895168,m2_1
173,-1001.24248744739,0,2,0.1521976907707,m2_1
173,-1001.24248744739,1,2,0.644092162913143,m2_1
173,-1001.24248744739,2,2,0.632862838351477,m2_1
173,-1001.24248744739,3,2,1.13328793072035,m2_1
173,-1001.24248744739,0,4,0.300515219297155,m2_1
173,-1001.24248744739,1,4,0.564286587815676,m2_1
173,-1001.24248744739,2,4,0.734943621057107,m2_1
173,-1001.24248744739,3,4,0.63879836512562,m2_1
176,-1001.24248744739,0,2,0.110696865192855,m2_1
176,-1001.24248744739,1,2,0.529925830048626,m2_1
176,-1001.24248744739,2,2,1.32616682901675,m2_1
176,-1001.24248744739,3,2,0.6591620238293,m2_1
176,-1001.24248744739,0,4,0.119989684356506,m2_1
176,-1001.24248744739,1,4,0.305145520900588,m2_1
176,-1001.24248744739,2,4,1.0204512246995,m2_1
176,-1001.24248744739,3,4,0.964388747487931,m2_1
177,-958.95631951202,0,2,0.0690870317261666,m2_1
177,-958.95631951202,1,2,0.416688413654734,m2_1
177,-958.95631951202,2,2,0.920992185438693,m2_1
177,-958.95631951202,3,2,0.789436504662205,m2_1
177,-958.95631951202,0,4,0.0613075640344003,m2_1
177,-958.95631951202,1,4,0.24445060882575,m2_1
177,-958.95631951202,2,4,0.48852810456319,m2_1
177,-958.95631951202,3,4,0.789668040132047,m2_1
178,-980.099403479702,0,2,0.117819732339347,m2_1
178,-980.099403479702,1,2,0.702105840591175,m2_1
178,-980.099403479702,2,2,0.905419144729161,m2_1
178,-980.099403479702,3,2,0.980867831245255,m2_1
178,-980.099403479702,0,4,0.143889650629465,m2_1
178,-980.099403479702,1,4,0.54488393624596,m2_1
178,-980.099403479702,2,4,0.837618710249435,m2_1
178,-980.099403479702,3,4,0.964795290895067,m2_1
179,-980.099403479702,0,2,0.052259229895142,m2_1
179,-980.099403479702,1,2,0.695252402525461,m2_1
179,-980.099403479702,2,2,0.664220169982637,m2_1
179,-980.099403479702,3,2,0.951082738607088,m2_1
179,-980.099403479702,0,4,0.0556171078998944,m2_1
179,-980.099403479702,1,4,0.322516149401808,m2_1
179,-980.099403479702,2,4,1.04630220938979,m2_1
179,-980.099403479702,3,4,0.816705984897615,m2_1
182,-916.670151576654,0,2,0.129886599918048,m2_1
182,-916.670151576654,1,2,0.643783239072351,m2_1
182,-916.670151576654,2,2,0.892266135275429,m2_1
182,-916.670151576654,3,2,0.91776131745391,m2_1
182,-916.670151576654,0,4,0.451919993748911,m2_1
182,-916.670151576654,1,4,0.503319564619032,m2_1
182,-916.670151576654,2,4,0.844671246663672,m2_1
182,-916.670151576654,3,4,0.716506020295586,m2_1
184,-916.670151576654,0,2,0.0694492475500477,m2_1
184,-916.670151576654,1,2,0.500702396438584,m2_1
184,-916.670151576654,2,2,1.15709144286016,m2_1
184,-916.670151576654,3,2,0.798368688876568,m2_1
184,-916.670151576654,0,4,0.121003374149552,m2_1
184,-916.670151576654,1,4,0.430624058552481,m2_1
184,-916.670151576654,2,4,0.881419200912319,m2_1
184,-916.670151576654,3,4,0.778453450601244,m2_1
185,-958.95631951202,0,2,0.182306763705438,m2_1
185,-958.95631951202,1,2,1.44550418180078,m2_1
185,-958.95631951202,2,2,0.728318014857419,m2_1
185,-958.95631951202,3,2,1.21753251391764,m2_1
185,-958.95631951202,0,4,0.0776895835419816,m2_1
185,-958.95631951202,1,4,0.484464916792211,m2_1
185,-958.95631951202,2,4,0.791131739943429,m2_1
185,-958.95631951202,3,4,1.08134060445138,m2_1
186,-980.099403479702,0,2,0.192390062172716,m2_1
186,-980.099403479702,1,2,0.650703994674365,m2_1
186,-980.099403479702,2,2,1.03799498581773,m2_1
186,-980.099403479702,3,2,0.904634087427033,m2_1
186,-980.099403479702,0,4,0.257332428375035,m2_1
186,-980.099403479702,1,4,0.512711027510989,m2_1
186,-980.099403479702,2,4,0.905164100117722,m2_1
186,-980.099403479702,3,4,0.948660977295781,m2_1
191,-916.670151576654,0,2,0.0975656596836507,m2_1
191,-916.670151576654,1,2,0.921024853038095,m2_1
191,-916.670151576654,2,2,0.902254776430833,m2_1
191,-916.670151576654,3,2,1.10983740226398,m2_1
191,-916.670151576654,0,4,0.0587906577522993,m2_1
191,-916.670151576654,1,4,0.606994357353752,m2_1
191,-916.670151576654,2,4,0.940787158465603,m2_1
191,-916.670151576654,3,4,0.653686667937404,m2_1
195,-937.813235544337,0,2,0.0384853758442977,m2_1
195,-937.813235544337,1,2,0.478328956479644,m2_1
195,-937.813235544337,2,2,0.870617009051112,m2_1
195,-937.813235544337,3,2,0.793875348357004,m2_1
195,-937.813235544337,0,4,0.0597841423949752,m2_1
195,-937.813235544337,1,4,0.465852942094188,m2_1
195,-937.813235544337,2,4,0.574833244698994,m2_1
195,-937.813235544337,3,4,0.879023361358307,m2_1
197,-916.670151576654,0,2,0.144933958944477,m2_1
197,-916.670151576654,1,2,0.69547875662394,m2_1
197,-916.670151576654,2,2,0.777032001575037,m2_1
197,-916.670151576654,3,2,1.13638842899223,m2_1
197,-916.670151576654,0,4,0.150024071249834,m2_1
197,-916.670151576654,1,4,0.416230519752112,m2_1
197,-916.670151576654,2,4,0.69358026971909,m2_1
197,-916.670151576654,3,4,1.20143577067708,m2_1
198,-895.527067608971,0,2,0.081250060869632,m2_1
198,-895.527067608971,1,2,0.706292040175787,m2_1
198,-895.527067608971,2,2,0.763229338811625,m2_1
198,-895.527067608971,3,2,0.895294685928271,m2_1
198,-895.527067608971,0,4,0.0666146975949426,m2_1
198,-895.527067608971,1,4,0.294216904708142,m2_1
198,-895.527067608971,2,4,0.583188459997065,m2_1
198,-895.527067608971,3,4,0.776896435586622,m2_1
203,-874.383983641288,0,2,0.256167826235774,m2_1
203,-874.383983641288,1,2,0.811859598226379,m2_1
203,-874.383983641288,2,2,0.953966106023915,m2_1
203,-874.383983641288,3,2,1.05871642892689,m2_1
203,-874.383983641288,0,4,0.331584643131004,m2_1
203,-874.383983641288,1,4,0.507327130990926,m2_1
203,-874.383983641288,2,4,0.94917775062257,m2_1
203,-874.383983641288,3,4,1.24856012506219,m2_1
204,-895.527067608971,0,2,0.133350927073446,m2_1
204,-895.527067608971,1,2,0.559751466822973,m2_1
204,-895.527067608971,2,2,0.926273473566691,m2_1
204,-895.527067608971,3,2,1.0088299878783,m2_1
204,-895.527067608971,0,4,0.243714740624944,m2_1
204,-895.527067608971,1,4,0.476495292901248,m2_1
204,-895.527067608971,2,4,0.816748591692148,m2_1
204,-895.527067608971,3,4,0.925009839559912,m2_1
205,-916.670151576654,0,2,0.0904850356754449,m2_1
205,-916.670151576654,1,2,0.543082042247361,m2_1
205,-916.670151576654,2,2,1.01222502878949,m2_1
205,-916.670151576654,3,2,0.948321495977716,m2_1
205,-916.670151576654,0,4,0.11089118929931,m2_1
205,-916.670151576654,1,4,0.620147818080478,m2_1
205,-916.670151576654,2,4,0.990250985109014,m2_1
205,-916.670151576654,3,4,1.11093150229874,m2_1
208,-874.383983641288,0,2,0.0669209598099382,m2_1
208,-874.383983641288,1,2,0.611727749439457,m2_1
208,-874.383983641288,2,2,1.61221508743581,m2_1
208,-874.383983641288,3,2,0.800818202290185,m2_1
208,-874.383983641288,0,4,0.0227530298090518,m2_1
208,-874.383983641288,1,4,0.585169727384686,m2_1
208,-874.383983641288,2,4,0.615685636726098,m2_1
208,-874.383983641288,3,4,0.746732514783973,m2_1
209,-916.670151576654,0,2,0.0630162046219606,m2_1
209,-916.670151576654,1,2,0.401288702642029,m2_1
209,-916.670151576654,2,2,0.519202338456703,m2_1
209,-916.670151576654,3,2,0.966714341872929,m2_1
209,-916.670151576654,0,4,0.110624434509544,m2_1
209,-916.670151576654,1,4,0.290708484639823,m2_1
209,-916.670151576654,2,4,0.456849290971515,m2_1
209,-916.670151576654,3,4,0.976275162842447,m2_1
210,-874.383983641288,0,2,0.148400519757453,m2_1
210,-874.383983641288,1,2,0.275867462683405,m2_1
210,-874.383983641288,2,2,0.470316521253276,m2_1
210,-874.383983641288,3,2,1.76598278056343,m2_1
210,-874.383983641288,0,4,0.0706856349683845,m2_1
210,-874.383983641288,1,4,0.230604953421558,m2_1
210,-874.383983641288,2,4,0.887761726465434,m2_1
210,-874.383983641288,3,4,1.11092508554555,m2_1
211,-895.527067608971,0,2,0.112191249846184,m2_1
211,-895.527067608971,1,2,0.650706738234285,m2_1
211,-895.527067608971,2,2,1.13902190391468,m2_1
211,-895.527067608971,3,2,0.978656458667321,m2_1
211,-895.527067608971,0,4,0.0685159852884627,m2_1
211,-895.527067608971,1,4,0.559545182611886,m2_1
211,-895.527067608971,2,4,0.929996631358074,m2_1
211,-895.527067608971,3,4,0.918501170904934,m2_1
213,-874.383983641288,0,2,0.338166862667541,m2_1
213,-874.383983641288,1,2,0.695916132097218,m2_1
213,-874.383983641288,2,2,0.780582641208466,m2_1
213,-874.383983641288,3,2,1.22899884279654,m2_1
213,-874.383983641288,0,4,0.387518285167307,m2_1
213,-874.383983641288,1,4,0.438767856600854,m2_1
213,-874.383983641288,2,4,0.835747079670286,m2_1
213,-874.383983641288,3,4,1.17133187952692,m2_1
216,-832.097815705922,0,2,0.0321186817729752,m2_1
216,-832.097815705922,1,2,1.37367872253858,m2_1
216,-832.097815705922,2,2,0.859928276463683,m2_1
216,-832.097815705922,3,2,1.02032886199845,m2_1
216,-832.097815705922,0,4,0.052242418172547,m2_1
216,-832.097815705922,1,4,0.435105580662774,m2_1
216,-832.097815705922,2,4,0.885644390745116,m2_1
216,-832.097815705922,3,4,1.20104918891547,m2_1
221,-832.097815705922,0,2,0.0746397227748787,m2_1
221,-832.097815705922,1,2,0.33503170228937,m2_1
221,-832.097815705922,2,2,0.932384231326755,m2_1
